"Dia da semana","Inscritos no turno","Curso","Unidade Curricular","Turno","Lotação da sala","Turma","Sala atribuída à aula","Hora início da aula","Hora fim da aula","Data da aula"
"Ter","83","LETI, LEI, LEI-PL","Cálculo I","03703TP05","80","EI-PL-A2, EI-PL-A1","C6.10","19:30:00","21:00:00","06/12/2022"
"Ter","83","LETI, LEI, LEI-PL","Cálculo I","03703TP05","80","EI-PL-A2, EI-PL-A1","C6.10","19:30:00","21:00:00","29/11/2022"
"Ter","83","LETI, LEI, LEI-PL","Cálculo I","03703TP05","80","EI-PL-A2, EI-PL-A1","C6.10","19:30:00","21:00:00","22/11/2022"
"Ter","83","LETI, LEI, LEI-PL","Cálculo I","03703TP05","80","EI-PL-A2, EI-PL-A1","C6.10","19:30:00","21:00:00","15/11/2022"
"Ter","83","LETI, LEI, LEI-PL","Cálculo I","03703TP05","80","EI-PL-A2, EI-PL-A1","C6.10","19:30:00","21:00:00","08/11/2022"
"Ter","83","LETI, LEI, LEI-PL","Cálculo I","03703TP05","80","EI-PL-A2, EI-PL-A1","C6.10","19:30:00","21:00:00","25/10/2022"
"Ter","83","LETI, LEI, LEI-PL","Cálculo I","03703TP05","80","EI-PL-A2, EI-PL-A1","C6.10","19:30:00","21:00:00","18/10/2022"
"Ter","83","LETI, LEI, LEI-PL","Cálculo I","03703TP05","80","EI-PL-A2, EI-PL-A1","C6.10","19:30:00","21:00:00","11/10/2022"
"Ter","83","LETI, LEI, LEI-PL","Cálculo I","03703TP05","80","EI-PL-A2, EI-PL-A1","C6.10","19:30:00","21:00:00","04/10/2022"
"Ter","83","LETI, LEI, LEI-PL","Cálculo I","03703TP05","80","EI-PL-A2, EI-PL-A1","C6.10","19:30:00","21:00:00","27/09/2022"
"Ter","83","LETI, LEI, LEI-PL","Cálculo I","03703TP05","80","EI-PL-A2, EI-PL-A1","C6.10","19:30:00","21:00:00","20/09/2022"
"Qua","75","LE, LFC, LG, LGM, LGRH, LGIL","Contabilidade Financeira I","L0638T09","89","GMKA2, GMKA1","Auditório 0NE03 - Mário Murteira","14:30:00","16:00:00","14/12/2022"
"Qua","75","LE, LFC, LG, LGM, LGRH, LGIL","Contabilidade Financeira I","L0638T09","89","GMKA2, GMKA1","Auditório 0NE03 - Mário Murteira","14:30:00","16:00:00","30/11/2022"
"Qua","75","LE, LFC, LG, LGM, LGRH, LGIL","Contabilidade Financeira I","L0638T09","89","GMKA2, GMKA1","Auditório 0NE03 - Mário Murteira","14:30:00","16:00:00","23/11/2022"
"Qua","75","LE, LFC, LG, LGM, LGRH, LGIL","Contabilidade Financeira I","L0638T09","89","GMKA2, GMKA1","Auditório 0NE03 - Mário Murteira","14:30:00","16:00:00","16/11/2022"
"Qua","75","LE, LFC, LG, LGM, LGRH, LGIL","Contabilidade Financeira I","L0638T09","89","GMKA2, GMKA1","Auditório 0NE03 - Mário Murteira","14:30:00","16:00:00","09/11/2022"
"Qua","75","LE, LFC, LG, LGM, LGRH, LGIL","Contabilidade Financeira I","L0638T09","89","GMKA2, GMKA1","Auditório 0NE03 - Mário Murteira","14:30:00","16:00:00","02/11/2022"
"Qua","75","LE, LFC, LG, LGM, LGRH, LGIL","Contabilidade Financeira I","L0638T09","89","GMKA2, GMKA1","Auditório 0NE03 - Mário Murteira","14:30:00","16:00:00","26/10/2022"
"Qua","75","LE, LFC, LG, LGM, LGRH, LGIL","Contabilidade Financeira I","L0638T09","89","GMKA2, GMKA1","Auditório 0NE03 - Mário Murteira","14:30:00","16:00:00","19/10/2022"
"Qua","75","LE, LFC, LG, LGM, LGRH, LGIL","Contabilidade Financeira I","L0638T09","89","GMKA2, GMKA1","Auditório 0NE03 - Mário Murteira","14:30:00","16:00:00","12/10/2022"
"Qua","75","LE, LFC, LG, LGM, LGRH, LGIL","Contabilidade Financeira I","L0638T09","89","GMKA2, GMKA1","Auditório 0NE03 - Mário Murteira","14:30:00","16:00:00","21/09/2022"
"Qui","57","MIA","Projecto de Arquitectura I","L2214S04","87","ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1","B3.01","17:30:00","19:00:00","29/09/2022"
"Qui","57","MIA","Projecto de Arquitectura I","L2214S04","87","ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1","B3.01","17:30:00","19:00:00","22/09/2022"
"Qui","57","MIA","Projecto de Arquitectura I","L2214S04","87","ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1","B3.01","17:30:00","19:00:00","15/12/2022"
"Qui","57","MIA","Projecto de Arquitectura I","L2214S04","87","ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1","B3.01","16:00:00","17:30:00","15/12/2022"
"Qui","57","MIA","Projecto de Arquitectura I","L2214S04","87","ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1","B3.01","16:00:00","17:30:00","24/11/2022"
"Qui","57","MIA","Projecto de Arquitectura I","L2214S04","87","ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1","B3.01","16:00:00","17:30:00","17/11/2022"
"Qui","57","MIA","Projecto de Arquitectura I","L2214S04","87","ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1","B3.01","16:00:00","17:30:00","10/11/2022"
"Qui","57","MIA","Projecto de Arquitectura I","L2214S04","87","ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1","B3.01","16:00:00","17:30:00","03/11/2022"
"Qui","57","MIA","Projecto de Arquitectura I","L2214S04","87","ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1","B3.01","16:00:00","17:30:00","27/10/2022"
"Qui","57","MIA","Projecto de Arquitectura I","L2214S04","87","ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1","B3.01","16:00:00","17:30:00","20/10/2022"
"Qui","57","MIA","Projecto de Arquitectura I","L2214S04","87","ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1","B3.01","16:00:00","17:30:00","13/10/2022"
"Qui","57","MIA","Projecto de Arquitectura I","L2214S04","87","ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1","B3.01","16:00:00","17:30:00","06/10/2022"
"Qui","35","MCE","Métodos de Investigação em Psicologia I","01476PL02","30","MCEA1","AA3.26","18:00:00","20:00:00","24/11/2022"
"Qui","35","MCE","Métodos de Investigação em Psicologia I","01476PL02","30","MCEA1","AA3.26","20:00:00","22:00:00","24/11/2022"
"Qui","35","MCE","Métodos de Investigação em Psicologia I","01476PL02","30","MCEA1","AA3.26","20:00:00","22:00:00","03/11/2022"
"Sáb","30","LCD, LCD-PL","Segurança, Ética e Privacidade","03601TP03","46","CDB1PL","C5.02","14:30:00","16:00:00","10/12/2022"
"Sáb","30","LCD, LCD-PL","Segurança, Ética e Privacidade","03601TP03","46","CDB1PL","C5.02","14:30:00","16:00:00","03/12/2022"
"Sáb","30","LCD, LCD-PL","Segurança, Ética e Privacidade","03601TP03","46","CDB1PL","C5.02","13:00:00","14:30:00","10/12/2022"
"Sáb","30","LCD, LCD-PL","Segurança, Ética e Privacidade","03601TP03","46","CDB1PL","C5.02","13:00:00","14:30:00","03/12/2022"
"Qua","30","LCD, LCD-PL","Segurança, Ética e Privacidade","03601TP03","46","CDB1PL","C5.02","19:30:00","21:00:00","30/11/2022"
"Qua","30","LCD, LCD-PL","Segurança, Ética e Privacidade","03601TP03","46","CDB1PL","C5.02","19:30:00","21:00:00","23/11/2022"
"Qua","30","LCD, LCD-PL","Segurança, Ética e Privacidade","03601TP03","46","CDB1PL","C5.02","19:30:00","21:00:00","16/11/2022"
"Qua","30","LCD, LCD-PL","Segurança, Ética e Privacidade","03601TP03","46","CDB1PL","C5.02","19:30:00","21:00:00","09/11/2022"
"Qua","30","LCD, LCD-PL","Segurança, Ética e Privacidade","03601TP03","46","CDB1PL","C5.02","18:00:00","19:30:00","30/11/2022"
"Qua","30","LCD, LCD-PL","Segurança, Ética e Privacidade","03601TP03","46","CDB1PL","C5.02","18:00:00","19:30:00","23/11/2022"
"Qua","30","LCD, LCD-PL","Segurança, Ética e Privacidade","03601TP03","46","CDB1PL","C5.02","18:00:00","19:30:00","16/11/2022"
"Qua","30","LCD, LCD-PL","Segurança, Ética e Privacidade","03601TP03","46","CDB1PL","C5.02","18:00:00","19:30:00","09/11/2022"
"Sex","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","14:30:00","16:00:00","07/10/2022"
"Sex","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","13:00:00","14:30:00","07/10/2022"
"Qua","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","14:30:00","16:00:00","12/10/2022"
"Qua","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","14:30:00","16:00:00","28/09/2022"
"Qua","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","14:30:00","16:00:00","21/09/2022"
"Qua","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","14:30:00","16:00:00","14/09/2022"
"Seg","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","13:00:00","14:30:00","10/10/2022"
"Seg","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","13:00:00","14:30:00","03/10/2022"
"Seg","46","MG","Estratégia Financeira da Empresa","M8136TP03","50","MGA2","2,00E+04","13:00:00","14:30:00","26/09/2022"
"Seg","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","13:00:00","14:30:00","19/09/2022"
"Seg","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","13:00:00","14:30:00","12/09/2022"
"Seg","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","14:30:00","16:00:00","10/10/2022"
"Seg","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","14:30:00","16:00:00","03/10/2022"
"Seg","46","MG","Estratégia Financeira da Empresa","M8136TP03","50","MGA2","2,00E+04","14:30:00","16:00:00","26/09/2022"
"Seg","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","14:30:00","16:00:00","19/09/2022"
"Seg","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","14:30:00","16:00:00","12/09/2022"
"Qua","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","13:00:00","14:30:00","12/10/2022"
"Qua","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","13:00:00","14:30:00","28/09/2022"
"Qua","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","13:00:00","14:30:00","21/09/2022"
"Qua","46","MG","Estratégia Financeira da Empresa","M8136TP03","60","MGA2","B2.02","13:00:00","14:30:00","14/09/2022"
"Sex","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","19:30:00","21:00:00","16/12/2022"
"Sex","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","18:00:00","19:30:00","16/12/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","18:00:00","19:30:00","15/12/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","18:00:00","19:30:00","24/11/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","18:00:00","19:30:00","17/11/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","18:00:00","19:30:00","10/11/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","18:00:00","19:30:00","03/11/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","18:00:00","19:30:00","27/10/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","18:00:00","19:30:00","20/10/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","18:00:00","19:30:00","13/10/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","18:00:00","19:30:00","06/10/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","18:00:00","19:30:00","29/09/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","18:00:00","19:30:00","22/09/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","19:30:00","21:00:00","15/12/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","19:30:00","21:00:00","24/11/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","19:30:00","21:00:00","17/11/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","19:30:00","21:00:00","10/11/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","19:30:00","21:00:00","03/11/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","19:30:00","21:00:00","27/10/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","19:30:00","21:00:00","20/10/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","19:30:00","21:00:00","13/10/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","19:30:00","21:00:00","06/10/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","19:30:00","21:00:00","29/09/2022"
"Qui","26","METI","Sistemas e Redes de Comunicação para Móveis Avançados","M8406TP02","68","METI-PL-A1","C5.07","19:30:00","21:00:00","22/09/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","18:00:00","19:30:00","02/12/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","18:00:00","19:30:00","25/11/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","18:00:00","19:30:00","18/11/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","18:00:00","19:30:00","11/11/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","18:00:00","19:30:00","04/11/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","18:00:00","19:30:00","28/10/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","18:00:00","19:30:00","21/10/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","18:00:00","19:30:00","14/10/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","18:00:00","19:30:00","07/10/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","18:00:00","19:30:00","30/09/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","18:00:00","19:30:00","23/09/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","41","S-PL-C1","0S01","18:00:00","19:30:00","16/09/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","19:30:00","21:00:00","02/12/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","19:30:00","21:00:00","25/11/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","19:30:00","21:00:00","18/11/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","19:30:00","21:00:00","11/11/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","19:30:00","21:00:00","04/11/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","19:30:00","21:00:00","28/10/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","19:30:00","21:00:00","21/10/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","19:30:00","21:00:00","14/10/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","19:30:00","21:00:00","07/10/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","19:30:00","21:00:00","30/09/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","56","S-PL-C1","C5.09","19:30:00","21:00:00","23/09/2022"
"Sex","38","LS, LS-PL","Laboratório de Elaboração de Projectos em Sociologia","00831PL05","41","S-PL-C1","0S01","19:30:00","21:00:00","16/09/2022"
"Seg","21","DS","Metodologias Extensivas: Pesquisas Sociológicas Exemplares","00065S01","24","DSA1","AA3.30","18:00:00","20:00:00","28/11/2022"
"Seg","21","DS","Metodologias Extensivas: Pesquisas Sociológicas Exemplares","00065S01","24","DSA1","AA3.30","18:00:00","20:00:00","21/11/2022"
"Seg","21","DS","Metodologias Extensivas: Pesquisas Sociológicas Exemplares","00065S01","24","DSA1","AA3.30","18:00:00","20:00:00","14/11/2022"
"Seg","21","DS","Metodologias Extensivas: Pesquisas Sociológicas Exemplares","00065S01","24","DSA1","AA3.30","18:00:00","20:00:00","07/11/2022"
"Seg","21","DS","Metodologias Extensivas: Pesquisas Sociológicas Exemplares","00065S01","24","DSA1","AA3.30","18:00:00","20:00:00","31/10/2022"
"Seg","21","DS","Metodologias Extensivas: Pesquisas Sociológicas Exemplares","00065S01","24","DSA1","AA3.30","18:00:00","20:00:00","24/10/2022"
"Seg","21","DS","Metodologias Extensivas: Pesquisas Sociológicas Exemplares","00065S01","24","DSA1","AA3.30","18:00:00","20:00:00","17/10/2022"
"Seg","21","DS","Metodologias Extensivas: Pesquisas Sociológicas Exemplares","00065S01","24","DSA1","AA3.30","18:00:00","20:00:00","10/10/2022"
"Qui","34","LFC","Direito das Sociedades Comerciais","L5029PL04","70","FCB2","C5.06","09:30:00","11:00:00","15/12/2022"
"Qui","34","LFC","Direito das Sociedades Comerciais","L5029PL04","70","FCB2","C5.06","09:30:00","11:00:00","24/11/2022"
"Qui","34","LFC","Direito das Sociedades Comerciais","L5029PL04","70","FCB2","C5.06","09:30:00","11:00:00","17/11/2022"
"Qui","34","LFC","Direito das Sociedades Comerciais","L5029PL04","70","FCB2","C5.06","09:30:00","11:00:00","10/11/2022"
"Qui","34","LFC","Direito das Sociedades Comerciais","L5029PL04","70","FCB2","C5.06","09:30:00","11:00:00","03/11/2022"
"Qui","34","LFC","Direito das Sociedades Comerciais","L5029PL04","70","FCB2","C5.06","09:30:00","11:00:00","27/10/2022"
"Qui","34","LFC","Direito das Sociedades Comerciais","L5029PL04","70","FCB2","C5.06","09:30:00","11:00:00","20/10/2022"
"Qui","34","LFC","Direito das Sociedades Comerciais","L5029PL04","70","FCB2","C5.06","09:30:00","11:00:00","13/10/2022"
"Qui","34","LFC","Direito das Sociedades Comerciais","L5029PL04","70","FCB2","C5.06","09:30:00","11:00:00","06/10/2022"
"Qui","34","LFC","Direito das Sociedades Comerciais","L5029PL04","70","FCB2","C5.06","09:30:00","11:00:00","29/09/2022"
"Qui","34","LFC","Direito das Sociedades Comerciais","L5029PL04","70","FCB2","C5.06","09:30:00","11:00:00","22/09/2022"
"Qui","34","LFC","Direito das Sociedades Comerciais","L5029PL04","70","FCB2","C5.06","09:30:00","11:00:00","15/09/2022"
"Qui","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","09:30:00","11:00:00","15/12/2022"
"Qui","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","09:30:00","11:00:00","24/11/2022"
"Qui","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","09:30:00","11:00:00","17/11/2022"
"Qui","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","09:30:00","11:00:00","10/11/2022"
"Qui","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","09:30:00","11:00:00","03/11/2022"
"Qui","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","09:30:00","11:00:00","27/10/2022"
"Qui","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","09:30:00","11:00:00","20/10/2022"
"Qui","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","09:30:00","11:00:00","13/10/2022"
"Qui","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","09:30:00","11:00:00","06/10/2022"
"Qui","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","09:30:00","11:00:00","29/09/2022"
"Qui","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","09:30:00","11:00:00","22/09/2022"
"Ter","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","11:00:00","12:30:00","13/12/2022"
"Ter","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","11:00:00","12:30:00","06/12/2022"
"Ter","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","11:00:00","12:30:00","29/11/2022"
"Ter","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","11:00:00","12:30:00","22/11/2022"
"Ter","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","11:00:00","12:30:00","15/11/2022"
"Ter","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","11:00:00","12:30:00","08/11/2022"
"Ter","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","11:00:00","12:30:00","25/10/2022"
"Ter","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","11:00:00","12:30:00","18/10/2022"
"Ter","37","LE","Matemática I","L0101TP03","30","EA3","AA3.26","11:00:00","12:30:00","11/10/2022"
